Texto;Sentiment;id
"124 ""rt @daniela_gavica: @latam_ecu pesimo servicio sr pablo salazar uio en lugar de ayudar a los clientes da un mal trato. cuiden su servicio?""";-1;3146
"125 ""@latam_co por un pesimo servicio en central de reservas me hacen comprar un 2do tkt. #engaño""";-1;3147
"126 ""rt @bctcat: @eluniversocom @latam_ecu @latamairlines el servicio de esta aerolinea es pesimo y maltratan a los clientes y nadie los sanciona""";-1;3148
"127 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;3149
"128 ""@eluniversocom @latam_ecu @latamairlines el servicio de esta aerolinea es pesimo y maltratan a los clientes y nadie los sanciona""";-1;3150
"129 ""como han bajado la calidad de servicio @latam_ecu @latamairlines !! antiguamente su fortaleza el servicio hoy su gr? https://t.co/u5pcsu48zq""";-1;3151
"131 ""@latam_chi hace rato mande el vodigo por dm. van a pescar y hacerse responsable de su pauperrimo servicio???""";-1;3152
"132 ""@latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla? https://t.co/ocmrjtpfvn""";-1;3153
"133 ""buenismo @latam_chi tratando de arreglar la cagada que son con tweets automaticos que verguenza este servicio con? https://t.co/mwelnqcrio""";-1;3154
"134 ""aerolinea de mierda !!basura de servicio siempre los he odiado ahora con esto los odio mas ! @latam_chi @latam_arg? https://t.co/9mepehwldr""";-1;3155
"135 ""@nabesca hola estamos para ayudarte y es importante prestarte un excelente servicio. si posees el numero de caso del pasajero afectado...""";-1;3156
"135 ""@nabesca hola estamos para ayudarte y es importante prestarte un excelente servicio. si posees el numero de caso del pasajero afectado...""";-1;3157
"139 ""@latam_arg servicio al cliente. eso no tienen. inepta compañia de cuarta""";-1;3158
"140 ""@latam_arg eso es la forma delicada de decir que no dan servicio de abordo. son impresentables.""";-1;3159
"147 ""rt @nicolas33688805: #latam que te ha pasado ?? un servicio pobre pobre vuelos cancelados falta de informacion un desastre!!!""";-1;3160
"150 ""rt @cattrudy: @nerrabe @rescateanimalec @latamairlines @acbenalcazar @latam_ecu @latam_per @zebrarecalde cuanta irresponsabilidad menos mal?""";-1;3161
"151 ""@latam_chi horrible servicio https://t.co/mam1zxxkia""";-1;3162
"152 ""@latam_chi entonces esa tarifa es solo x el asiento?? cual es el beneficio para mi? es un mal servicio el que entregan sin nivel de nada""";-1;3163
"153 ""rt @cattrudy: @nerrabe @rescateanimalec @latamairlines @acbenalcazar @latam_ecu @latam_per @zebrarecalde cuanta irresponsabilidad menos mal?""";-1;3164
"154 ""rt @cattrudy: @nerrabe @rescateanimalec @latamairlines @acbenalcazar @latam_ecu @latam_per @zebrarecalde cuanta irresponsabilidad menos mal?""";-1;3165
"155 ""@nerrabe @rescateanimalec @latamairlines @acbenalcazar @latam_ecu @latam_per @zebrarecalde cuanta irresponsabilidad? https://t.co/rntbcpybmy""";-1;3166
"158 ""@latam_arg pesimo servicio realmente no mejoro con su fusion con tam no lo recomiendo para nada menos ir a mexico con ellos""";-1;3167
"164 ""rt @pogeeto: @panflucho @latamairlines que terrible servicio extraviaron una mascota. debe aparecer con vida @latamairlines @latam_chi @la?""";-1;3168
"165 ""rt @pogeeto: @panflucho @latamairlines que terrible servicio extraviaron una mascota. debe aparecer con vida @latamairlines @latam_chi @la?""";-1;3169
"167 ""rt @pogeeto: @panflucho @latamairlines que terrible servicio extraviaron una mascota. debe aparecer con vida @latamairlines @latam_chi @la?""";-1;3170
"172 ""rt @vaneconstanz0: @latam_chi un pesimo servicio desde las 12 de la noche que estan aplazando los vuelos por problemas tecnicos (en las ru?""";-1;3171
"176 ""@meugenialopezh hola nuestro principal interes es entregarte un excelente servicio por lo anterior nos preocupa mucho tu comentario y ...""";1;3172
"180 ""rt @pogeeto: @panflucho @latamairlines que terrible servicio extraviaron una mascota. debe aparecer con vida @latamairlines @latam_chi @la?""";-1;3173
"181 ""@panflucho @latamairlines que terrible servicio extraviaron una mascota. debe aparecer con vida @latamairlines? https://t.co/lixsz3gcoq""";-1;3174
"182 ""@latam_chi hasta el servicio de taxi solicitado en santiago sabia que el vuelo habia sido cancelado y ustedes no me avisan... gracias!""";-1;3175
"188 ""@latam_chi llevo 3 horas esperando una respuesta por dm!!! en call center otras horas mas y cometen errores. pesimo el servicio al cliente.""";-1;3176
"190 ""rt @ch1nox: @latamindignados #latam pesimo servicio me estan retrasando con la compra de pasajes usando mi travel voucher.. 8 dias sin resp?""";-1;3177
"191 ""#librevolador comentarios muy positivos sobre el servicio de @latam_ecu https://t.co/6ccuieqtkf""";1;3178
"192 ""@mivalledupar hola nos preocupa mucho lo que nos comentas ya que para nosotros es de vital importancia prestarles un excelente servicio...""";1;3179
"193 ""@juan_valdivia @latam_chi es impresionante la poca empatia de las personas detras de una empresa.. vocacion de servicio cero..""";-1;3180
"195 ""@latam_co servicio malo y el de esta aerolinea! terrible!!""";-1;3181
"196 ""rt @mivalledupar: la verdad @latam_co se convirtio en una empresa de bajo costo pero no por sus pasajes baratos sino por su pesimo servicio""";-1;3182
"196 ""rt @mivalledupar: la verdad @latam_co se convirtio en una empresa de bajo costo pero no por sus pasajes baratos sino por su pesimo servicio""";-1;3183
"198 ""la verdad @latam_co se convirtio en una empresa de bajo costo pero no por sus pasajes baratos sino por su pesimo servicio""";-1;3184
"201 ""rt @rangel_dm: q aerolinea tan perversa es @latam_co un servicio al cliente pesimo y mas cuando son lugares de mucha concurrencia por event?""";-1;3185
"202 ""rt @verominoy: definitivamente viajar en @latam_ecu es una gran experiencia. buen servicio puntualidad y seguridad en vuelo. #librevolador?""";1;3186
"203 ""q aerolinea tan perversa es @latam_co un servicio al cliente pesimo y mas cuando son lugares de mucha concurrencia por eventos o turisticos""";-1;3187
"204 ""rt @ch1nox: @latamindignados #latam pesimo servicio me estan retrasando con la compra de pasajes usando mi travel voucher.. 8 dias sin resp?""";-1;3188
"205 ""@latam_chi tengo un reclamo por un producto canjeado con km lan y no responde. horrible el servicio post canjee""";-1;3189
"207 ""@latam_arg me cambian los horarios del vuelo pido devolucion y nadie me responde. un desastre el servicio.""";-1;3190
"208 ""@latam_chi (3) la calidad de servicio pesimo ya ni existe. y ni siquiera funcionan sus plataformas.""";-1;3191
"209 ""@verominoy hola veronica nos alegra saber que recibiste un excelente servicio. cada dia nos esmeramos mas para que estes a gusto con...""";1;3192
"211 ""@guadaterron @latam_arg hola @guadaterron. si la empresa te cobro un servicio que no pediste reclama aca <u+21e9> https://t.co/xpem60wout""";-1;3193
"212 ""definitivamente viajar en @latam_ecu es una gran experiencia. buen servicio puntualidad y seguridad en vuelo.? https://t.co/9g1tqkoho2""";1;3194
"217 ""@latamindignados #latam pesimo servicio me estan retrasando con la compra de pasajes usando mi travel voucher.. 8 dias sin respuesta""";-1;3195
"218 ""@latam_co recibi un correo (6am) diciendo que el vuelo ha sido cancelado pero es imposible comunicarse con servicio al cliente""";-1;3196
"219 ""@ch1nox ... que si realizas el proceso de compra por este medio se genera un cargo por servicio por cada pasajero. saludos.""";-1;3197
"220 ""rt @florpatalano: las lowcost tienen un servicio de mierda y barato. ustds @latam_arg tienen un servicio mas de mierda y carisimo. adivinen?""";-1;3198
"221 ""@mansonkitchy @latam_chi si wn el tema ya esta perdido lo material se recupera pero el servicio es como el pene ? https://t.co/bzs9chuisd""";-1;3199
"223 ""las lowcost tienen un servicio de mierda y barato. ustds @latam_arg tienen un servicio mas de mierda y carisimo. adivinen que va a pasar <ed><u+00a0><u+00bd><ed><u+00b9><u+008b><ed><u+00a0><u+00bc><ed><u+00bf><u+00bb>""";-1;3200
"224 ""@latam_chi lamemtable servicio llego maleta a casa pero faltan cosas en su interior tengo un detalle enviado a los agentes del caso""";-1;3201
"225 ""@latam_ecu retroceden cada dia mas en servicio al cliente la azafata no movio 1 dedo de su puesto""";-1;3202
"226 ""el servicio de @latam_ecu pesimo durante la espera de re abastecimiento de combustible xl1368";-1;3203
"4 horas de viaje y no te dan ni un caramelo""";-1;3204
"227 ""@raimundocruzat @latam_chi yo te doy la respuesta. no viajes mas con ellos. pesimo servicio.""";-1;3205
"228 ""rt @juan_crespol: que mal servicio el de @latam_chi en aeropuerto una verguenza!""";-1;3206
"229 ""@latam_ecu mal servicio a bordo vuelo xl1368 no cuentan con provisiones de comida""";-1;3207
"230 ""@ddm_oficial no quieren las cias. low cost.porque no quieren competencia. ..hoy el servicio es deprimente. ..en especial latam.vergonzosos""";-1;3208
"238 ""@latam_chi mientras tanto hare todo lo posible par evitar q los futuros viajeros paguen por tan deplorable servicio""";-1;3209
"239 ""que mal servicio el de @latam_chi en aeropuerto una verguenza!""";-1;3210
"243 ""rt @nachopau: @latam_chi ¨por que tan desmejorado el servicio del callcenter? los que atienden cuelgan las llamadas. parece que no hay cont?""";-1;3211
"244 ""rt @ponzem: @latam_chi el tiempo es excesivo en ningun otro servicio he visto esa cantidad de dias para una devolucion nisiquiera entrega?""";-1;3212
"245 ""@latam_chi servicio. he notado que una practica frecuente de los operadores es colgar las llamadas.""";-1;3213
"246 ""@latam_chi su respuesta por dm fue """"espere un llamado"""" hace mas de una hora.";-1;3214
"247 ""rt @ponzem: @latam_chi el tiempo es excesivo en ningun otro servicio he visto esa cantidad de dias para una devolucion nisiquiera entrega?""";-1;3215
"248 ""rt @nachopau: @latam_chi ¨por que tan desmejorado el servicio del callcenter? los que atienden cuelgan las llamadas. parece que no hay cont?""";-1;3216
@EMGOJA Los de @LATAMAirlines para responder si tienen WIFI t piden datos estupidos.               ;-1;3217
Realmente es vergonzoso el trato que le dan a los pasajeros frecuentes @LATAMAirlines Como compañia se cae todo lo…                ;-1;3218
@LATAMAirlines lo abrieron vieron que lo rompieron y pusieron de nuevo un candado;-1;3219
@LATAMAirlines cuantas personas abre su equipaje en el aeropuerto? Cuantas? Fue un equipaje despachado de acuerdo a…                ;-1;3220
@LATAMAirlines el reclamos dos horas despues que aterrizo el avion y hoy un MAIL diciendo que lo tendriamos que hab…                ;-1;3221
Asi quedo la guitarra que me destrozaron en @LATAMAirlines y hoy me dicen que no hay lugar a reclamos? Vuelo 503 Mi…                ;-1;3222
Gracias @LATAMAirlines su servicio de respuesta a mis inquietudes e inconvenientes fue excelente y a tiempo.               ;1;3223
@LATAMAirlines Ya fue respondida y espero sea el ultimo dato solicitado;-1;3224
"@LATAMAirlines Hola, Estoy comprando un boleto, cuando estoy firmando el pago la pagina no me permite avanzar, dandole al boton ""continuar""               ";-1;3225
Para responder si tienen WIFI en un vuelo necesitan tanta burocracia? Con decir si o no suficiente. Pateticos.                ;-1;3226
@jbaraqui ...cuando se presenta un cambio involuntario que si te permite solicitar la devolucion. Saludos.               ;1;3227
@cristian_gd @LATAMAirlines Animo CRISTIAN dudo q consigas algo               ;-1;3228
@LATAMAirlines hay wi fi a bordo del vuelo a San Pablo               ;1;3229
@LATAMAirlines somos dos pasajeros y en la web solo nos permite descargar una tarjeta sola               ;-1;3230
Que mala gestion y q ineficiencia para solucionar sus propios errores @LATAM_CO @LATAMAirlines               ;-1;3231
@LATAMAirlines Perdieron mi maleta de LMA-CANCUN;-1;3232
@LATAMAirlines Supervisora en el aeropuerto nos insulto y se fue sin ayudar con las conexiones y la estadia. Estamos sin regreso ni hotel               ;-1;3233
@LATAMAirlines PEOR servicio alcliente;-1;3234
Llego una maleta mia en el vuelo 503 @LATAM_CHI @LATAMAirlines @LATAMAirlinesUS y la recibi sin la mitad del contenido;-1;3235
"RT @enlascalles: @Aalliende @LATAM_CHI @LATAMAirlines Clasico! Es como que ""ellos"" se aburrieron de ""esperar"". Una locura               ";-1;3236
@Aalliende @LatamIndignados @LATAM_CHI @LATAMAirlines Terrible atencion de una empresa que sugiereorontos cerrar               ;-1;3237
"@Aalliende @LATAM_CHI @LATAMAirlines Clasico! Es como que ""ellos"" se aburrieron de ""esperar"". Una locura               ";-1;3238
@LatamIndignados @LATAM_PER @LATAMAirlines UDS. son una aerolinea #corrupta y unos rateros eso es lo que son. Mis 2 pasajes mas de $200.               ;-1;3239
Latam Airlines nombra nuevo director ejecutivo en Colombia                ;-1;3240
Alguien de @LATAMAirlines le puede decir a su Call Center que atiendan please!               ;-1;3241
@LATAMAirlines O al mail matil9@yahoo.com               ;-1;3242
@LATAMAirlines porque me cambian el asiento que seleccione en mi chequeo               ;-1;3243
@LATAMAirlines LA2429 Silva Maria Matilde Ines . El codigo de reserva es YMVIF'               ;-1;3244
@LATAMAirlines \xc2\xbfse puede transportar CPU (o gabinete de PC de escritorio) como equipaje despachado o equipaje de mano?'               ;-1;3245
@Iberia @LATAMAirlines @GoToGateAreShit segun ellos es con vosotros con quien tengo que hablar \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'               ;-1;3246
"@LATAMAirlines (...) PLEASE DON""T CLOSE MY TICKET as it\'s STILL NOT RESOLVED. Half of the flights I requested are still missing. (...)'               ";-1;3247
@LATAMAirlines no puedo ingresar a mi cuenta LatamPass;-1;3248
RT @cadercanaya: Asi quedo la guitarra que me destrozaron en @LATAMAirlines y hoy me dicen que no hay lugar a reclamos? Vuelo 503 Mia-Scl y\xe2\x80\xa6'               ;-1;3249
@EMGOJA Los de @LATAMAirlines para responder si tienen WIFI t piden datos estupidos.'               ;-1;3250
Realmente es vergonzoso el trato que le dan a los pasajeros frecuentes @LATAMAirlines Como compañia se cae todo lo\xe2\x80\xa6 '               ;-1;3251
@LATAMAirlines cuantas personas abre su equipaje en el aeropuerto? Cuantas? Fue un equipaje despachado de acuerdo '               ;-1;3252
@LATAMAirlines el reclamos dos horas despues que aterrizo el avion y hoy un MAIL diciendo que lo tendriamos que hable '               ;-1;3253
Asi quedo la guitarra que me destrozaron en @LATAMAirlines y hoy me dicen que no hay lugar a reclamos? Vuelo 503 Mi\xe2\x80\xa6 '               ;-1;3254
Gracias @LATAMAirlines su servicio de respuesta a mis inquietudes e inconvenientes fue excelente y a tiempo.'               ;1;3255
Para responder si tienen WIFI en un vuelo necesitan tanta burocracia? Con decir si o no suficiente. Pateticos. '               ;-1;3256
@jbaraqui ...cuando se presenta un cambio involuntario que si te permite solicitar la devolucion. Saludos.'               ;-1;3257
@LATAM_CHI una verguenza las respuestas q entregan. Uno responde y nadie contesta. Latam airlines lejos de lo q eral# la cia'               ;-1;3258
LATAM Airlines la aerolinea mas inaficiente del mercado. Cobran por subir maletas con exceso al\xe2\x80\xa6 '               ;-1;3259
LATAM Airlines #Colombia informa las medidas y recomendaciones a raiz de la #VisitaDelPapa @LATAM_CO '               ;1;3260
@cristian_gd @LATAMAirlines Animo CRISTIAN dudo q consigas algo'               ;-1;3261
@diego_domi @ControllersAep Q buen dato para no volar x @LATAM_ARG @LATAM_CHI @LATAMAirlines'               ;-1;3262
@LATAMAirlines somos dos pasajeros y en la web solo nos permite descargar una tarjeta sola'               ;-1;3263
Que mala gestion y q ineficiencia para solucionar sus propios errores @LATAM_CO @LATAMAirlines'               ;-1;3264
@LATAMAirlines Supervisora en el aeropuerto nos insulto y se fue sin ayudar con las conexiones y la estadia. Estamos sin regreso ni hotel'               ;-1;3265
@LATAMAirlines Peor experiencia. Perdieron mi maleta al llegar a MXCO;-1;3266
"RT @enlascalles: @Aalliende @LATAM_CHI @LATAMAirlines Clasico! Es como que ""ellos"" se aburrieron de ""esperar"". Una locura'               ";-1;3267
@pincheSocialist @Avianca Uuuu pobre. Con @LATAMAirlines nos ha ido muy bien! 18 botellas de vino y perfectas \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd'               ;1;3268
RT @cesar_sncz: This is by far the worse customer experience ever in my life. Not even low cost airlines have this issue @LATAMAirlines @LA\xe2\x80\xa6'               ;-1;3269
